customer_id,age,gender,total_purchase_amount,location,total_purchases,is_subscriber,preferred_size,preferred_color,preferred_shipping,used_promo_code,preferred_payment_method,average_review_rating,average_purchase_amount
1020,32,Male,76,Kentucky,34,True,S,Beige,Standard,True,Venmo,2.8,2.235294117647059
1021,24,Male,95,Delaware,42,True,M,Black,Express,True,Debit Card,4.5,2.261904761904762
1022,55,Male,51,Massachusetts,40,True,S,Lavender,2-Day Shipping,True,PayPal,4.9,1.275
1023,61,Male,41,Nebraska,8,True,M,Lavender,Store Pickup,True,Cash,4.9,5.125
1024,61,Male,71,Maine,30,True,S,Turquoise,Free Shipping,True,Bank Transfer,3.5,2.3666666666666667
1025,28,Male,66,Pennsylvania,19,True,M,Purple,Free Shipping,True,Venmo,3.5,3.473684210526316
1026,60,Male,84,Nebraska,16,True,M,Olive,Free Shipping,True,Credit Card,4.9,5.25
1027,49,Male,95,Virginia,40,True,L,Turquoise,Express,True,PayPal,3.0,2.375
1028,33,Male,90,Ohio,12,True,L,Teal,Next Day Air,True,Cash,2.8,7.5
1029,45,Male,36,Nebraska,5,True,S,Lavender,Standard,True,Cash,3.7,7.2
1030,29,Male,22,Ohio,34,True,M,Purple,2-Day Shipping,True,Venmo,3.6,0.6470588235294118
1031,58,Male,89,Kentucky,38,True,L,Blue,Next Day Air,True,Debit Card,3.3,2.3421052631578947
1032,22,Male,50,Tennessee,33,True,M,Teal,Free Shipping,True,Cash,3.4,1.5151515151515151
1033,55,Male,36,Maine,45,True,M,Lavender,Free Shipping,True,Credit Card,4.0,0.8
1034,19,Male,52,Montana,42,True,S,Silver,Free Shipping,True,Bank Transfer,4.6,1.2380952380952381
1035,68,Male,29,Maryland,45,True,M,Olive,Next Day Air,True,Bank Transfer,4.2,0.6444444444444445
1036,61,Male,89,Georgia,33,True,M,Brown,Express,True,Venmo,2.8,2.696969696969697
1037,68,Male,47,Hawaii,14,True,M,Yellow,2-Day Shipping,True,Bank Transfer,3.7,3.357142857142857
1038,52,Male,25,Rhode Island,49,True,XL,Brown,Standard,True,Debit Card,3.4,0.5102040816326531
1039,41,Male,74,Nebraska,4,True,XL,Cyan,Express,True,Bank Transfer,3.0,18.5
1040,29,Male,46,Michigan,40,True,M,Magenta,Standard,True,Venmo,4.8,1.15
1041,68,Male,22,North Carolina,8,True,S,Magenta,Next Day Air,True,Cash,4.0,2.75
1042,36,Male,25,Minnesota,12,True,M,Orange,Next Day Air,True,Cash,4.9,2.0833333333333335
1043,55,Male,80,Maryland,48,True,M,Maroon,Next Day Air,True,Credit Card,4.9,1.6666666666666667
1044,28,Male,76,Hawaii,29,True,M,Green,2-Day Shipping,True,Debit Card,3.3,2.6206896551724137
1045,39,Male,30,Oregon,18,True,L,Teal,Next Day Air,True,Bank Transfer,4.4,1.6666666666666667
1046,54,Male,79,New Mexico,12,True,L,Black,2-Day Shipping,True,PayPal,3.5,6.583333333333333
1047,40,Male,22,Illinois,13,True,M,Magenta,Standard,True,Venmo,4.2,1.6923076923076923
1048,31,Male,36,Utah,8,True,S,Olive,Standard,True,Credit Card,4.2,4.5
1049,30,Male,77,Maine,20,True,L,Yellow,Standard,True,Venmo,2.7,3.85
1050,45,Male,33,Virginia,25,True,S,Purple,Store Pickup,True,Cash,2.8,1.32
1051,48,Male,64,Florida,20,True,M,Beige,Next Day Air,True,Venmo,3.8,3.2
1052,45,Male,53,Ohio,40,True,M,Indigo,Free Shipping,True,PayPal,2.6,1.325
1053,60,Male,36,Virginia,2,True,XL,Pink,2-Day Shipping,True,Credit Card,3.0,18.0
1054,59,Male,70,Kansas,11,True,M,Blue,2-Day Shipping,True,Debit Card,3.3,6.363636363636363
1055,18,Male,96,Arkansas,49,True,L,Cyan,Express,True,PayPal,4.9,1.9591836734693877
1056,70,Male,27,Massachusetts,25,True,M,Orange,Next Day Air,True,Debit Card,3.3,1.08
1057,20,Male,64,Idaho,43,True,L,Black,2-Day Shipping,True,Venmo,2.9,1.4883720930232558
1058,65,Male,23,Wisconsin,21,True,S,Maroon,2-Day Shipping,True,Credit Card,4.4,1.0952380952380953
1059,29,Male,33,New Mexico,50,True,L,Violet,Next Day Air,True,Bank Transfer,3.1,0.66
1060,22,Male,34,North Carolina,26,True,M,Beige,Standard,True,Debit Card,2.5,1.3076923076923077
1061,27,Male,35,Iowa,22,True,S,Gray,Next Day Air,True,Debit Card,2.6,1.5909090909090908
1062,36,Male,62,Idaho,13,True,M,Gray,Free Shipping,True,Venmo,4.4,4.769230769230769
1063,59,Male,75,Ohio,22,True,M,Brown,Next Day Air,True,Debit Card,2.6,3.409090909090909
1064,62,Male,29,Alabama,36,True,S,Indigo,Free Shipping,True,Cash,3.3,0.8055555555555556
1065,34,Male,28,Wyoming,43,True,M,Violet,Express,True,Credit Card,3.5,0.6511627906976745
1066,59,Male,20,Alabama,4,True,XL,Blue,Store Pickup,True,PayPal,4.1,5.0
1067,49,Male,96,Mississippi,12,True,M,Red,Store Pickup,True,PayPal,4.0,8.0
1068,18,Male,43,Pennsylvania,23,True,S,Peach,2-Day Shipping,True,PayPal,2.7,1.8695652173913044
1069,55,Male,94,Wyoming,48,True,M,Olive,Standard,True,Credit Card,2.5,1.9583333333333333
1070,38,Male,81,Maryland,34,True,XL,White,Next Day Air,True,Venmo,4.3,2.3823529411764706
1071,50,Male,75,North Carolina,51,True,M,Magenta,Free Shipping,True,Debit Card,3.3,1.4705882352941178
1072,61,Male,81,Pennsylvania,47,True,M,Beige,Express,True,Credit Card,2.6,1.7234042553191489
1073,48,Male,92,Idaho,35,True,L,Gold,Express,True,Debit Card,3.5,2.6285714285714286
1074,22,Male,96,California,34,True,XL,Purple,Store Pickup,True,Credit Card,4.0,2.823529411764706
1075,48,Male,71,Tennessee,46,True,S,White,Standard,True,Bank Transfer,2.6,1.5434782608695652
1076,57,Male,50,Missouri,33,True,L,Indigo,Next Day Air,True,Debit Card,4.9,1.5151515151515151
1077,33,Male,72,North Dakota,48,True,L,Charcoal,Standard,True,Venmo,2.9,1.5
1078,58,Male,28,West Virginia,6,True,M,Pink,Standard,True,PayPal,3.7,4.666666666666667
1079,37,Male,59,Arizona,50,True,M,Silver,Express,True,Credit Card,4.4,1.18
1080,18,Male,33,Oklahoma,49,True,S,Blue,Free Shipping,True,Bank Transfer,4.4,0.673469387755102
1081,65,Male,59,Pennsylvania,23,True,L,Blue,Express,True,Cash,3.8,2.5652173913043477
1082,62,Male,30,Idaho,46,True,XL,Brown,Standard,True,Credit Card,4.5,0.6521739130434783
1083,54,Male,85,South Carolina,31,True,XL,Cyan,Next Day Air,True,Venmo,2.6,2.7419354838709675
1084,35,Male,97,Washington,44,True,L,Teal,Store Pickup,True,Cash,3.3,2.2045454545454546
1085,34,Male,36,Arkansas,49,True,S,Purple,Next Day Air,True,Cash,4.1,0.7346938775510204
1086,25,Male,85,Utah,24,True,M,Turquoise,Store Pickup,True,Venmo,3.0,3.5416666666666665
1087,53,Male,62,Alaska,28,True,M,Olive,Free Shipping,True,PayPal,3.0,2.2142857142857144
1088,45,Male,71,West Virginia,8,True,S,White,Next Day Air,True,Bank Transfer,3.4,8.875
1089,49,Male,21,Louisiana,3,True,M,Turquoise,Free Shipping,True,PayPal,2.7,7.0
1090,40,Male,61,Arizona,34,True,M,Silver,Next Day Air,True,PayPal,3.8,1.7941176470588236
1091,38,Male,58,Connecticut,28,True,M,Violet,Store Pickup,True,Cash,4.2,2.0714285714285716
1092,44,Male,80,North Carolina,7,True,L,Lavender,Store Pickup,True,Credit Card,4.7,11.428571428571429
1093,68,Male,50,South Dakota,21,True,L,Magenta,2-Day Shipping,True,Venmo,4.1,2.380952380952381
1094,60,Male,48,Delaware,47,True,S,Indigo,2-Day Shipping,True,Venmo,4.2,1.0212765957446808
1095,25,Male,40,Connecticut,26,True,M,Black,Next Day Air,True,Cash,4.8,1.5384615384615385
1096,19,Male,34,Tennessee,31,True,S,Peach,Free Shipping,True,Bank Transfer,3.0,1.096774193548387
1097,57,Male,46,New Hampshire,49,True,S,Beige,Standard,True,Credit Card,2.6,0.9387755102040817
1098,58,Male,27,Vermont,48,True,M,Black,Store Pickup,True,Bank Transfer,3.2,0.5625
1099,49,Male,98,Idaho,28,True,S,Turquoise,Next Day Air,True,Credit Card,3.6,3.5
1100,19,Male,73,North Carolina,46,True,M,Peach,Next Day Air,True,Bank Transfer,2.6,1.5869565217391304
1101,50,Male,28,Nevada,3,True,L,Gold,Express,True,Credit Card,4.4,9.333333333333334
1102,30,Male,76,Delaware,40,True,XL,Silver,Free Shipping,True,Cash,3.0,1.9
1103,52,Male,83,Texas,25,True,M,Peach,Express,True,Cash,2.9,3.32
1104,35,Male,23,Tennessee,9,True,S,Charcoal,Free Shipping,True,Debit Card,4.3,2.5555555555555554
1105,35,Male,28,Delaware,9,True,M,Beige,Express,True,Bank Transfer,3.1,3.111111111111111
1106,33,Male,83,Massachusetts,7,True,S,Olive,Next Day Air,True,Venmo,3.0,11.857142857142858
1107,52,Male,96,Minnesota,13,True,L,Violet,Store Pickup,True,Venmo,3.6,7.384615384615385
1108,69,Male,62,Texas,27,True,M,Peach,Store Pickup,True,Bank Transfer,2.8,2.2962962962962963
1109,27,Male,25,Nebraska,51,True,M,Teal,Standard,True,Cash,2.8,0.49019607843137253
1110,66,Male,97,Oklahoma,3,True,L,Violet,Next Day Air,True,Venmo,4.9,32.333333333333336
1111,28,Male,61,Texas,32,True,L,Cyan,Standard,True,Cash,3.0,1.90625
1112,22,Male,66,New York,5,True,S,Olive,Next Day Air,True,Credit Card,4.1,13.2
1113,69,Male,67,Washington,33,True,XL,Pink,Free Shipping,True,PayPal,4.6,2.0303030303030303
1114,28,Male,80,Maryland,12,True,M,Purple,Next Day Air,True,PayPal,4.8,6.666666666666667
1115,55,Male,25,New Hampshire,48,True,L,Violet,Next Day Air,True,Bank Transfer,2.6,0.5208333333333334
1116,30,Male,58,New York,38,True,S,Peach,2-Day Shipping,True,Cash,4.0,1.5263157894736843
1117,67,Male,96,Hawaii,40,True,M,Charcoal,Express,True,PayPal,4.2,2.4
1118,25,Male,77,California,25,True,L,Lavender,Store Pickup,True,Credit Card,4.5,3.08
1119,49,Male,65,Indiana,12,True,M,Purple,Standard,True,PayPal,4.9,5.416666666666667
1120,34,Male,36,Louisiana,37,True,M,Indigo,Standard,True,Credit Card,3.1,0.972972972972973
1121,22,Male,84,Pennsylvania,41,True,M,Magenta,Next Day Air,True,Debit Card,4.0,2.048780487804878
1122,63,Male,58,Florida,26,True,XL,Peach,Express,True,Cash,3.2,2.230769230769231
1123,70,Male,62,North Carolina,13,True,S,Charcoal,2-Day Shipping,True,Credit Card,4.3,4.769230769230769
1124,36,Male,67,Massachusetts,39,True,S,Purple,Store Pickup,True,Cash,2.5,1.7179487179487178
1125,42,Male,20,Iowa,41,True,M,Orange,Express,True,Cash,4.9,0.4878048780487805
1126,27,Male,90,North Dakota,11,True,M,Lavender,2-Day Shipping,True,Bank Transfer,2.7,8.181818181818182
1127,23,Male,58,Iowa,48,True,L,Beige,Standard,True,Venmo,3.4,1.2083333333333333
1128,50,Male,53,Delaware,23,True,XL,Maroon,Store Pickup,True,Debit Card,4.8,2.3043478260869565
1129,56,Male,30,New York,36,True,L,Charcoal,Next Day Air,True,Debit Card,4.7,0.8333333333333334
1130,37,Male,65,New Hampshire,47,True,XL,White,Express,True,Venmo,4.7,1.3829787234042554
1131,67,Male,41,Kentucky,31,True,M,Lavender,Standard,True,PayPal,3.9,1.3225806451612903
1132,67,Male,73,Illinois,21,True,M,Black,Express,True,Bank Transfer,3.7,3.4761904761904763
1133,50,Male,98,North Carolina,26,True,S,Teal,Store Pickup,True,Cash,4.3,3.769230769230769
1134,36,Male,36,Connecticut,30,True,XL,Magenta,2-Day Shipping,True,Cash,4.1,1.2
1135,62,Male,81,Wisconsin,3,True,M,Brown,Express,True,Venmo,4.6,27.0
1136,65,Male,90,Massachusetts,33,True,L,Peach,2-Day Shipping,True,Bank Transfer,3.6,2.727272727272727
1137,23,Male,83,Illinois,38,True,S,Cyan,Free Shipping,True,Cash,4.8,2.1842105263157894
1138,46,Male,91,New Mexico,17,True,XL,Pink,2-Day Shipping,True,Bank Transfer,2.8,5.352941176470588
1139,18,Male,36,Iowa,33,True,M,Purple,Express,True,Venmo,4.7,1.0909090909090908
1140,58,Male,53,Alabama,43,True,L,Purple,Standard,True,Debit Card,3.9,1.2325581395348837
1141,31,Male,39,Maryland,7,True,M,White,Store Pickup,True,Credit Card,2.6,5.571428571428571
1142,39,Male,33,Ohio,24,True,S,Silver,Next Day Air,True,PayPal,4.7,1.375
1143,69,Male,76,Ohio,28,True,L,Green,Store Pickup,True,Venmo,3.5,2.7142857142857144
1144,68,Male,23,Nevada,44,True,L,Teal,Standard,True,PayPal,4.4,0.5227272727272727
1145,41,Male,54,South Carolina,26,True,S,Indigo,2-Day Shipping,True,Bank Transfer,4.4,2.076923076923077
1146,31,Male,89,Nevada,31,True,L,Pink,Express,True,Cash,3.0,2.870967741935484
1147,48,Male,38,Wisconsin,8,True,M,Indigo,Standard,True,Bank Transfer,4.2,4.75
1148,59,Male,36,Tennessee,18,True,XL,Red,Next Day Air,True,Debit Card,4.3,2.0
1149,34,Male,66,Florida,11,True,M,Violet,Store Pickup,True,PayPal,2.6,6.0
1150,21,Male,42,Georgia,41,True,L,Cyan,Store Pickup,True,Venmo,3.3,1.024390243902439
1151,29,Male,36,Kentucky,51,True,S,Red,Next Day Air,True,Venmo,2.7,0.7058823529411765
1152,41,Male,86,Ohio,25,True,M,Gray,Express,True,Credit Card,4.2,3.44
1153,62,Male,49,Connecticut,9,True,M,Gold,Standard,True,PayPal,4.0,5.444444444444445
1154,27,Male,41,Idaho,7,True,M,Pink,Free Shipping,True,Bank Transfer,4.0,5.857142857142857
1155,49,Male,82,Georgia,45,True,L,Cyan,2-Day Shipping,True,Credit Card,2.9,1.8222222222222222
1156,67,Male,53,Tennessee,48,True,S,Red,Express,True,PayPal,2.6,1.1041666666666667
1157,20,Male,21,Hawaii,7,True,M,Gold,Express,True,Venmo,4.8,3.0
1158,37,Male,66,Maryland,12,True,M,Charcoal,Standard,True,Cash,4.4,5.5
1159,69,Male,89,Nevada,42,True,L,Orange,2-Day Shipping,True,Bank Transfer,4.0,2.119047619047619
1160,66,Male,55,New Hampshire,47,True,L,Blue,2-Day Shipping,True,Venmo,3.6,1.1702127659574468
1161,37,Male,42,North Dakota,10,True,S,Blue,Next Day Air,True,Venmo,3.2,4.2
1162,63,Male,52,Oklahoma,38,True,S,Orange,2-Day Shipping,True,PayPal,3.1,1.368421052631579
1163,47,Male,92,North Carolina,14,True,M,Blue,Express,True,PayPal,4.2,6.571428571428571
1164,26,Male,56,Tennessee,25,True,L,White,2-Day Shipping,True,Debit Card,3.0,2.24
1165,68,Male,96,Montana,48,True,M,Green,Standard,True,PayPal,4.2,2.0
1166,51,Male,64,Wisconsin,22,True,M,Silver,Next Day Air,True,Venmo,2.9,2.909090909090909
1167,48,Male,48,Connecticut,23,True,S,Lavender,Store Pickup,True,Venmo,3.7,2.0869565217391304
1168,60,Male,83,New Jersey,17,True,XL,Beige,Free Shipping,True,PayPal,3.6,4.882352941176471
1169,68,Male,91,Mississippi,38,True,L,Violet,Standard,True,Debit Card,3.6,2.3947368421052633
1170,25,Male,94,Wyoming,4,True,S,Gray,2-Day Shipping,True,Cash,4.5,23.5
1171,57,Male,62,Illinois,34,True,S,Red,Express,True,Cash,3.2,1.8235294117647058
1172,41,Male,55,Louisiana,16,True,M,Lavender,Next Day Air,True,Debit Card,3.9,3.4375
1173,59,Male,68,Oregon,43,True,L,Peach,Store Pickup,True,Bank Transfer,4.6,1.5813953488372092
1174,44,Male,76,South Dakota,43,True,M,Indigo,Express,True,Cash,2.5,1.7674418604651163
1175,42,Male,31,Michigan,20,True,M,Black,Express,True,Bank Transfer,4.3,1.55
1176,35,Male,81,New Jersey,27,True,M,Beige,Store Pickup,True,PayPal,4.1,3.0
1177,36,Male,83,Oregon,40,True,M,Red,Free Shipping,True,PayPal,4.6,2.075
1178,54,Male,21,Iowa,25,True,M,Black,Standard,True,Debit Card,4.8,0.84
1179,37,Male,22,South Carolina,24,True,M,Teal,Express,True,Debit Card,4.9,0.9166666666666666
1180,20,Male,33,Indiana,45,True,M,Blue,Free Shipping,True,Bank Transfer,2.8,0.7333333333333333
1181,23,Male,23,Oregon,35,True,S,Beige,Standard,True,Cash,4.9,0.6571428571428571
1182,61,Male,96,New York,44,True,L,Teal,Free Shipping,True,Bank Transfer,3.5,2.1818181818181817
1183,37,Male,21,New Mexico,46,True,M,Maroon,Express,True,PayPal,3.8,0.45652173913043476
1184,23,Male,39,Louisiana,5,True,M,Yellow,2-Day Shipping,True,Credit Card,4.5,7.8
1185,63,Male,73,South Carolina,20,True,S,Indigo,Express,True,Credit Card,3.4,3.65
1186,47,Male,64,Maine,30,True,M,Magenta,Standard,True,Credit Card,3.9,2.1333333333333333
1187,63,Male,68,Indiana,28,True,M,Beige,2-Day Shipping,True,Credit Card,4.1,2.4285714285714284
1188,56,Male,89,Iowa,38,True,L,Maroon,Express,True,Credit Card,3.0,2.3421052631578947
1189,68,Male,29,Mississippi,12,True,M,Magenta,Next Day Air,True,Credit Card,3.3,2.4166666666666665
1190,64,Male,97,Arkansas,29,True,XL,Teal,Free Shipping,True,Debit Card,4.9,3.3448275862068964
1191,62,Male,45,South Carolina,32,True,M,Orange,Next Day Air,True,Credit Card,4.3,1.40625
1192,34,Male,70,Indiana,51,True,L,Charcoal,Free Shipping,True,Venmo,4.1,1.3725490196078431
1193,49,Male,56,Florida,43,True,M,Turquoise,2-Day Shipping,True,Venmo,4.0,1.302325581395349
1194,40,Male,55,Alaska,19,True,L,Pink,2-Day Shipping,True,Credit Card,5.0,2.8947368421052633
1195,50,Male,46,New York,7,True,S,Teal,2-Day Shipping,True,Credit Card,3.1,6.571428571428571
1196,25,Male,95,Texas,34,True,M,White,2-Day Shipping,True,Venmo,4.0,2.7941176470588234
1197,30,Male,88,North Dakota,14,True,M,Maroon,2-Day Shipping,True,Bank Transfer,3.2,6.285714285714286
1198,54,Male,92,Vermont,27,True,L,Violet,Standard,True,PayPal,3.9,3.4074074074074074
1199,40,Male,49,New Jersey,18,True,M,Brown,2-Day Shipping,True,Cash,3.9,2.7222222222222223
1200,49,Male,89,Maryland,4,True,M,Indigo,Free Shipping,True,Debit Card,4.5,22.25
1201,27,Male,22,Connecticut,8,True,XL,Black,Store Pickup,True,PayPal,4.4,2.75
1202,27,Male,61,Illinois,47,True,XL,Black,2-Day Shipping,True,Venmo,3.1,1.297872340425532
1203,48,Male,29,Maryland,15,True,S,Olive,Standard,True,Venmo,2.9,1.9333333333333333
1204,40,Male,82,Minnesota,24,True,M,Orange,Free Shipping,True,Bank Transfer,3.7,3.4166666666666665
1205,67,Male,94,Florida,21,True,M,Pink,2-Day Shipping,True,Credit Card,3.2,4.476190476190476
1206,52,Male,99,California,39,True,M,Olive,Standard,True,Bank Transfer,3.5,2.5384615384615383
1207,22,Male,59,Mississippi,17,True,S,Cyan,Free Shipping,True,Venmo,3.0,3.4705882352941178
1208,62,Male,90,Washington,49,True,M,White,Next Day Air,True,Credit Card,4.1,1.836734693877551
1209,20,Male,100,Wisconsin,9,True,S,Red,2-Day Shipping,True,Debit Card,2.9,11.11111111111111
1210,41,Male,62,Pennsylvania,17,True,M,Blue,Next Day Air,True,Bank Transfer,3.8,3.6470588235294117
1211,34,Male,78,Missouri,6,True,M,Olive,Next Day Air,True,Cash,4.1,13.0
1212,23,Male,94,Oklahoma,15,True,M,Green,Store Pickup,True,Venmo,4.6,6.266666666666667
1213,32,Male,74,Pennsylvania,19,True,M,Yellow,Free Shipping,True,Credit Card,2.5,3.8947368421052633
1214,68,Male,52,Kentucky,15,True,XL,Black,Express,True,Debit Card,3.7,3.466666666666667
1215,30,Male,81,Vermont,6,True,M,Blue,Free Shipping,True,Cash,3.8,13.5
1216,66,Male,20,Oregon,16,True,L,Pink,2-Day Shipping,True,Credit Card,2.6,1.25
1217,62,Male,32,Utah,4,True,XL,Lavender,Free Shipping,True,Venmo,3.7,8.0
1218,50,Male,63,Nebraska,13,True,XL,Cyan,Free Shipping,True,Cash,2.6,4.846153846153846
1219,55,Male,79,Pennsylvania,44,True,M,Cyan,Store Pickup,True,Cash,3.1,1.7954545454545454
1220,19,Male,23,Vermont,36,True,M,Gold,Next Day Air,True,Credit Card,2.5,0.6388888888888888
1221,67,Male,64,Kentucky,37,True,M,Green,Express,True,Bank Transfer,4.9,1.7297297297297298
1222,18,Male,69,Iowa,4,True,M,Red,Standard,True,Cash,4.5,17.25
1223,58,Male,69,Indiana,28,True,L,Magenta,Store Pickup,True,Bank Transfer,3.4,2.4642857142857144
1224,69,Male,24,Kansas,22,True,L,Red,Free Shipping,True,Bank Transfer,3.9,1.0909090909090908
1225,62,Male,50,Illinois,19,True,M,Yellow,Store Pickup,True,Venmo,3.7,2.6315789473684212
1226,28,Male,97,North Carolina,17,True,S,Turquoise,Free Shipping,True,Debit Card,2.6,5.705882352941177
1227,53,Male,91,Ohio,19,True,S,Cyan,Store Pickup,True,Venmo,3.4,4.7894736842105265
1228,27,Male,37,Illinois,20,True,L,Yellow,Store Pickup,True,Bank Transfer,4.9,1.85
1229,55,Male,55,Indiana,2,True,S,Yellow,Express,True,Cash,3.9,27.5
1230,34,Male,52,Kansas,40,True,XL,Maroon,Express,True,Bank Transfer,3.6,1.3
1231,25,Male,80,Illinois,50,True,L,Brown,Standard,True,Venmo,4.6,1.6
1232,66,Male,79,Pennsylvania,44,True,M,Gold,2-Day Shipping,True,Credit Card,4.0,1.7954545454545454
1233,57,Male,23,New York,32,True,M,Charcoal,Free Shipping,True,Debit Card,3.6,0.71875
1234,46,Male,73,Utah,41,True,L,Beige,Next Day Air,True,Venmo,3.5,1.7804878048780488
1235,38,Male,99,New Jersey,3,True,M,Indigo,Store Pickup,True,Bank Transfer,4.1,33.0
1236,23,Male,22,Idaho,47,True,M,Red,Store Pickup,True,PayPal,3.0,0.46808510638297873
1237,42,Male,68,New Mexico,36,True,M,White,Store Pickup,True,Debit Card,4.4,1.8888888888888888
1238,25,Male,92,Michigan,43,True,S,Charcoal,2-Day Shipping,True,Credit Card,4.4,2.13953488372093
1239,55,Male,77,Wyoming,4,True,M,Violet,Express,True,Venmo,3.7,19.25
1240,62,Male,37,New Jersey,33,True,XL,Magenta,Standard,True,Debit Card,4.8,1.121212121212121
1241,41,Male,79,New Jersey,49,True,L,White,Store Pickup,True,Debit Card,2.9,1.6122448979591837
1242,58,Male,51,Hawaii,35,True,XL,Pink,Express,True,Credit Card,3.1,1.457142857142857
1243,56,Male,27,Nevada,16,True,M,Lavender,Next Day Air,True,Bank Transfer,4.0,1.6875
1244,25,Male,23,New Hampshire,23,True,S,Pink,Store Pickup,True,Debit Card,3.0,1.0
1245,70,Male,76,Indiana,3,True,S,Silver,2-Day Shipping,True,Cash,3.9,25.333333333333332
1246,42,Male,31,New York,31,True,M,Violet,Standard,True,Bank Transfer,3.4,1.0
1247,27,Male,60,Louisiana,28,True,M,Charcoal,Standard,True,Cash,2.7,2.142857142857143
1248,65,Male,99,Virginia,19,True,M,Charcoal,Express,True,Venmo,3.5,5.2105263157894735
1249,62,Male,37,Wisconsin,9,True,XL,Red,Free Shipping,True,Credit Card,3.0,4.111111111111111
1250,62,Male,50,Oregon,49,True,M,Peach,Express,True,Venmo,4.5,1.0204081632653061
1251,52,Male,26,New Hampshire,25,True,XL,Purple,Free Shipping,True,Cash,4.1,1.04
1252,56,Male,86,Indiana,44,True,XL,Orange,Next Day Air,True,Credit Card,5.0,1.9545454545454546
1253,28,Male,41,Massachusetts,9,True,L,Magenta,Standard,True,Cash,4.0,4.555555555555555
1254,39,Male,23,Montana,50,True,XL,Red,Express,True,PayPal,4.9,0.46
1255,54,Male,56,California,3,True,XL,Black,2-Day Shipping,True,Credit Card,3.3,18.666666666666668
1256,30,Male,68,Indiana,39,True,M,Peach,Standard,True,Cash,4.1,1.7435897435897436
1257,45,Male,48,West Virginia,5,True,S,Olive,Express,True,Cash,3.6,9.6
1258,68,Male,67,Minnesota,32,True,L,Gold,Free Shipping,True,Cash,3.0,2.09375
1259,47,Male,87,Ohio,35,True,XL,Gold,2-Day Shipping,True,Debit Card,4.1,2.4857142857142858
1260,68,Male,64,Minnesota,46,True,M,Turquoise,Standard,True,Credit Card,3.9,1.391304347826087
1261,63,Male,93,Virginia,31,True,XL,Green,Store Pickup,True,Debit Card,4.1,3.0
1262,20,Male,29,Connecticut,3,True,L,Maroon,Next Day Air,True,Credit Card,2.8,9.666666666666666
1263,29,Male,62,Tennessee,45,True,L,Brown,Store Pickup,True,Venmo,4.8,1.3777777777777778
